Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
ORD-108913,12-03-2022,13-03-2022,Customer 559,Consumer,West,Furniture,Bookcases,Tall Bookcase,454.01,8,0.2,78.17
ORD-108914,02-08-2023,04-08-2023,Customer 3,Consumer,West,Furniture,Chairs,ErgoChair Pro,1569.71,9,0.3,212.44
ORD-108915,10-07-2022,15-07-2022,Customer 143,Home Office,East,Furniture,Chairs,Classic Desk Chair,376.5,1,0,86.26
ORD-108916,04-12-2022,05-12-2022,Customer 135,Corporate,North,Furniture,Chairs,ErgoChair Pro,406.82,2,0.3,21.6
ORD-108917,17-09-2023,19-09-2023,Customer 189,Home Office,North,Office Supplies,Binders,2-inch Binder,841.66,5,0.3,155.58
ORD-108918,31-03-2022,02-04-2022,Customer 628,Consumer,East,Furniture,Tables,Conference Table,393.14,7,0.1,83.14
ORD-108919,09-01-2022,10-01-2022,Customer 180,Corporate,West,Furniture,Chairs,ErgoChair Pro,414.5,9,0.1,105.79
ORD-108920,22-10-2023,26-10-2023,Customer 153,Corporate,North,Office Supplies,Storage,File Cabinet,889.03,5,0.1,57.19
ORD-108921,27-03-2022,30-03-2022,Customer 25,Home Office,West,Furniture,Tables,Conference Table,932.83,3,0.1,149.9
ORD-108922,15-03-2023,16-03-2023,Customer 442,Corporate,East,Technology,Copiers,HP Copier,884.16,1,0.1,173.71
ORD-108923,18-01-2022,23-01-2022,Customer 197,Home Office,North,Office Supplies,Binders,3-ring Binder,1120.66,4,0.3,132.38
ORD-108924,08-04-2022,10-04-2022,Customer 368,Home Office,West,Office Supplies,Storage,File Cabinet,1631.27,2,0.3,217.4
ORD-108925,14-01-2022,16-01-2022,Customer 59,Consumer,East,Technology,Phones,Samsung Galaxy,1715.82,6,0.2,138.77
ORD-108926,02-08-2022,06-08-2022,Customer 274,Corporate,East,Technology,Accessories,Keyboard,1486.01,3,0.3,68.54
ORD-108927,14-07-2022,15-07-2022,Customer 947,Home Office,East,Technology,Accessories,Keyboard,486.17,3,0.1,102.87
ORD-108928,15-02-2022,18-02-2022,Customer 444,Consumer,North,Technology,Phones,iPhone 14,814.36,6,0.2,113.94
ORD-108929,29-03-2022,02-04-2022,Customer 803,Home Office,South,Office Supplies,Storage,File Cabinet,1672.58,8,0,430.61
ORD-108930,01-11-2022,05-11-2022,Customer 924,Home Office,East,Office Supplies,Storage,Storage Box,1347.58,1,0.2,208.87
ORD-108931,04-02-2022,09-02-2022,Customer 616,Home Office,West,Furniture,Chairs,ErgoChair Pro,1540.8,5,0,348.11
ORD-108932,06-11-2023,07-11-2023,Customer 637,Consumer,West,Furniture,Bookcases,Tall Bookcase,1455.31,9,0.3,141.45
ORD-108933,25-06-2023,27-06-2023,Customer 935,Corporate,East,Technology,Accessories,Keyboard,1620.93,6,0.3,192.66
ORD-108934,23-02-2022,27-02-2022,Customer 27,Home Office,West,Furniture,Bookcases,Tall Bookcase,1408.07,3,0,213.9
ORD-108935,13-09-2023,16-09-2023,Customer 124,Consumer,West,Technology,Copiers,Canon All-in-One,1956.61,9,0.2,177.16
ORD-108936,11-01-2022,14-01-2022,Customer 899,Home Office,North,Furniture,Bookcases,Wall Shelf,125.61,4,0.2,22.65
ORD-108937,05-10-2023,10-10-2023,Customer 682,Consumer,South,Technology,Accessories,Wireless Mouse,1043.36,10,0.2,120.3
ORD-108938,22-10-2022,24-10-2022,Customer 620,Home Office,West,Technology,Copiers,HP Copier,586.03,7,0.3,55.8
ORD-108939,10-10-2023,14-10-2023,Customer 762,Consumer,West,Office Supplies,Binders,2-inch Binder,559.81,2,0.3,114.13
ORD-108940,15-05-2023,20-05-2023,Customer 731,Home Office,East,Technology,Phones,iPhone 14,1205.74,9,0,163.32
ORD-108941,14-12-2022,19-12-2022,Customer 185,Home Office,North,Furniture,Tables,Conference Table,760.41,10,0.2,79.88
ORD-108942,21-06-2023,26-06-2023,Customer 711,Home Office,South,Office Supplies,Storage,File Cabinet,25.59,8,0.3,1.96
ORD-108943,04-04-2023,05-04-2023,Customer 239,Corporate,West,Technology,Accessories,Keyboard,288.02,3,0.2,16.72
ORD-108944,15-05-2023,18-05-2023,Customer 161,Corporate,East,Office Supplies,Binders,2-inch Binder,1166.97,7,0.2,253.73
ORD-108945,18-04-2023,21-04-2023,Customer 350,Home Office,West,Office Supplies,Paper,Legal Pad,252.32,10,0.2,34.14
ORD-108946,10-12-2022,15-12-2022,Customer 310,Consumer,South,Furniture,Bookcases,Tall Bookcase,1298.16,10,0.2,295.25
ORD-108947,08-01-2023,12-01-2023,Customer 117,Home Office,North,Technology,Copiers,Canon All-in-One,1661.65,6,0.3,301.89
ORD-108948,30-10-2022,01-11-2022,Customer 262,Corporate,West,Office Supplies,Binders,3-ring Binder,1656.09,5,0.2,111.2
ORD-108949,19-02-2022,20-02-2022,Customer 442,Home Office,West,Furniture,Bookcases,Wall Shelf,1899.32,5,0.3,256.28
ORD-108950,15-08-2022,18-08-2022,Customer 178,Home Office,North,Office Supplies,Binders,2-inch Binder,708.48,9,0.1,183.3
ORD-108951,20-07-2023,23-07-2023,Customer 408,Corporate,West,Technology,Copiers,Canon All-in-One,1826.61,3,0,472.3
ORD-108952,09-06-2022,10-06-2022,Customer 737,Home Office,North,Office Supplies,Paper,A4 Paper,1909.65,1,0.1,146.26
ORD-108953,06-10-2022,10-10-2022,Customer 865,Corporate,East,Office Supplies,Binders,2-inch Binder,1496.73,9,0.2,60.73
ORD-108954,02-01-2023,05-01-2023,Customer 157,Home Office,North,Office Supplies,Paper,Legal Pad,1486.61,8,0.3,300.8
ORD-108955,27-01-2022,30-01-2022,Customer 612,Home Office,South,Office Supplies,Binders,3-ring Binder,1807.46,9,0,319.93
ORD-108956,06-05-2022,10-05-2022,Customer 749,Home Office,North,Office Supplies,Binders,3-ring Binder,1628.66,3,0.3,313.34
ORD-108957,04-01-2023,07-01-2023,Customer 666,Corporate,West,Office Supplies,Paper,Legal Pad,415.68,8,0,121.51
ORD-108958,20-06-2023,23-06-2023,Customer 931,Consumer,West,Furniture,Chairs,Classic Desk Chair,103.28,5,0,8.77
ORD-108959,11-06-2022,15-06-2022,Customer 688,Corporate,South,Office Supplies,Storage,Storage Box,1232.23,4,0.2,241.88
ORD-108960,19-04-2023,20-04-2023,Customer 753,Consumer,North,Office Supplies,Paper,Legal Pad,585.57,6,0.2,106.26
ORD-108961,25-02-2022,27-02-2022,Customer 819,Corporate,North,Technology,Accessories,Wireless Mouse,1153.42,7,0.2,72.35
ORD-108962,03-07-2023,07-07-2023,Customer 485,Consumer,West,Office Supplies,Paper,Legal Pad,1871.42,2,0,476.8
ORD-108963,03-11-2023,08-11-2023,Customer 77,Corporate,East,Furniture,Chairs,ErgoChair Pro,1694.55,6,0.3,231.11
ORD-108964,11-07-2022,12-07-2022,Customer 371,Home Office,East,Furniture,Bookcases,Tall Bookcase,1338.84,3,0.2,132.79
ORD-108965,30-11-2022,03-12-2022,Customer 733,Consumer,West,Technology,Copiers,HP Copier,1488.89,2,0.2,197.89
ORD-108966,29-03-2022,31-03-2022,Customer 893,Consumer,East,Office Supplies,Storage,File Cabinet,960.08,6,0,231.6
ORD-108967,31-12-2022,02-01-2023,Customer 908,Corporate,North,Furniture,Tables,Wooden Desk,489.72,4,0,49.99
ORD-108968,17-01-2022,19-01-2022,Customer 209,Home Office,East,Technology,Phones,iPhone 14,281.43,7,0.3,12.25
ORD-108969,08-07-2022,11-07-2022,Customer 561,Corporate,West,Office Supplies,Storage,Storage Box,163.72,2,0.3,34.18
ORD-108970,22-12-2022,27-12-2022,Customer 211,Corporate,East,Technology,Phones,iPhone 14,1955.22,10,0.2,189.5
ORD-108971,21-08-2022,24-08-2022,Customer 33,Consumer,East,Furniture,Bookcases,Tall Bookcase,1925.25,4,0.2,287.78
ORD-108972,08-11-2023,09-11-2023,Customer 664,Corporate,North,Technology,Phones,iPhone 14,314.77,1,0.3,48.27
ORD-108973,09-06-2022,10-06-2022,Customer 339,Consumer,West,Office Supplies,Binders,3-ring Binder,774.06,1,0.2,105.76
ORD-108974,13-10-2023,15-10-2023,Customer 301,Home Office,East,Technology,Copiers,Canon All-in-One,732.95,4,0.3,94.87
ORD-108975,16-07-2023,21-07-2023,Customer 621,Consumer,North,Technology,Phones,Samsung Galaxy,842.43,7,0.1,143.53
ORD-108976,04-01-2022,06-01-2022,Customer 16,Home Office,West,Office Supplies,Storage,Storage Box,1589.71,7,0,390.95
ORD-108977,30-08-2023,04-09-2023,Customer 439,Consumer,East,Office Supplies,Binders,2-inch Binder,1894.62,9,0.3,270.8
ORD-108978,02-02-2023,07-02-2023,Customer 311,Corporate,East,Office Supplies,Paper,A4 Paper,721.52,6,0.1,50.01
ORD-108979,29-05-2022,01-06-2022,Customer 884,Consumer,South,Furniture,Bookcases,Wall Shelf,1711.09,8,0.3,306.29
ORD-108980,09-03-2022,12-03-2022,Customer 916,Corporate,East,Technology,Accessories,Wireless Mouse,376.7,4,0.2,19.81
ORD-108981,23-08-2023,27-08-2023,Customer 696,Home Office,South,Office Supplies,Binders,3-ring Binder,306.67,1,0,60.94
ORD-108982,07-07-2023,11-07-2023,Customer 351,Corporate,North,Technology,Accessories,Wireless Mouse,1524.01,7,0.1,184.06
ORD-108983,20-07-2023,22-07-2023,Customer 737,Corporate,South,Office Supplies,Paper,Legal Pad,1822.75,3,0,385.41
ORD-108984,13-10-2023,14-10-2023,Customer 12,Home Office,North,Furniture,Chairs,Classic Desk Chair,1953.4,10,0.1,377.29
ORD-108985,06-07-2022,11-07-2022,Customer 634,Corporate,West,Office Supplies,Binders,2-inch Binder,1926.52,3,0.2,123.26
ORD-108986,13-05-2022,15-05-2022,Customer 224,Consumer,North,Furniture,Chairs,ErgoChair Pro,597.99,5,0.1,98.5
ORD-108987,31-10-2023,05-11-2023,Customer 129,Corporate,West,Technology,Phones,iPhone 14,1735.26,10,0.2,120.86
ORD-108988,15-06-2022,18-06-2022,Customer 593,Consumer,North,Office Supplies,Paper,Legal Pad,1350.82,9,0.1,142.54
ORD-108989,02-08-2022,06-08-2022,Customer 349,Home Office,South,Technology,Accessories,Wireless Mouse,1160.46,8,0.3,231.39
ORD-108990,26-02-2022,03-03-2022,Customer 874,Consumer,East,Furniture,Chairs,Classic Desk Chair,1930.77,10,0,233.09
ORD-108991,24-03-2023,29-03-2023,Customer 151,Corporate,South,Office Supplies,Storage,File Cabinet,679.01,1,0,172.37
ORD-108992,14-08-2022,18-08-2022,Customer 858,Corporate,South,Furniture,Chairs,Classic Desk Chair,409.54,6,0,100.82
ORD-108993,30-10-2022,02-11-2022,Customer 402,Home Office,North,Furniture,Chairs,ErgoChair Pro,108.96,7,0.1,10.59
ORD-108994,17-03-2023,20-03-2023,Customer 773,Corporate,North,Furniture,Chairs,Classic Desk Chair,1517.06,7,0.3,302.88
ORD-108995,05-08-2023,10-08-2023,Customer 124,Home Office,North,Technology,Accessories,Keyboard,642.71,3,0,48.75
ORD-108996,19-01-2023,22-01-2023,Customer 201,Corporate,West,Technology,Accessories,Wireless Mouse,95.4,3,0.3,19.81
ORD-108997,04-02-2023,08-02-2023,Customer 6,Consumer,East,Office Supplies,Storage,File Cabinet,906.5,2,0.2,94.22
ORD-108998,18-04-2022,19-04-2022,Customer 633,Consumer,North,Technology,Phones,iPhone 14,1769.16,6,0.2,164.66
ORD-108999,19-05-2022,22-05-2022,Customer 629,Corporate,West,Furniture,Bookcases,Tall Bookcase,508.41,3,0.2,60.25
ORD-109000,07-01-2022,11-01-2022,Customer 826,Corporate,West,Furniture,Chairs,Classic Desk Chair,1079.68,7,0.3,142.11
ORD-109001,26-01-2023,31-01-2023,Customer 702,Corporate,West,Furniture,Chairs,Classic Desk Chair,431.97,9,0.1,74.61
ORD-109002,18-12-2023,23-12-2023,Customer 404,Consumer,West,Technology,Accessories,Wireless Mouse,1288.39,10,0.1,280.52
ORD-109003,03-02-2022,08-02-2022,Customer 861,Corporate,North,Technology,Accessories,Keyboard,1922.96,1,0,562.13
ORD-109004,21-06-2022,24-06-2022,Customer 545,Home Office,West,Furniture,Tables,Conference Table,462.01,7,0.1,37.1
ORD-109005,08-12-2022,13-12-2022,Customer 534,Consumer,East,Technology,Accessories,Wireless Mouse,81.17,5,0,22.75
ORD-109006,05-05-2023,06-05-2023,Customer 834,Corporate,West,Furniture,Bookcases,Tall Bookcase,1032.11,4,0.2,155.57
ORD-109007,01-08-2022,05-08-2022,Customer 3,Corporate,East,Technology,Accessories,Keyboard,1306.75,1,0,252.28
ORD-109008,17-02-2022,20-02-2022,Customer 671,Consumer,East,Office Supplies,Binders,2-inch Binder,1668.05,8,0.2,71.67
ORD-109009,22-08-2023,26-08-2023,Customer 578,Consumer,East,Office Supplies,Storage,File Cabinet,1861.34,7,0.3,66.29
ORD-109010,19-04-2023,20-04-2023,Customer 244,Home Office,North,Office Supplies,Binders,2-inch Binder,1732.12,4,0.3,308.25
ORD-109011,07-09-2023,11-09-2023,Customer 371,Consumer,East,Office Supplies,Storage,File Cabinet,1933.14,4,0.2,186.6
ORD-109012,29-01-2022,02-02-2022,Customer 498,Consumer,West,Technology,Accessories,Wireless Mouse,102.9,4,0.2,8.52
ORD-109013,30-10-2023,31-10-2023,Customer 946,Home Office,East,Technology,Phones,iPhone 14,1004.32,7,0.1,54.46
ORD-109014,12-10-2023,13-10-2023,Customer 366,Home Office,West,Technology,Accessories,Keyboard,1163.31,1,0.3,199.32
ORD-109015,08-06-2022,10-06-2022,Customer 796,Consumer,East,Office Supplies,Paper,Legal Pad,1955.32,2,0.1,138.3
ORD-109016,20-02-2023,23-02-2023,Customer 811,Consumer,North,Furniture,Chairs,Classic Desk Chair,1929.95,9,0.3,387.03
ORD-109017,21-10-2023,25-10-2023,Customer 362,Consumer,North,Technology,Copiers,Canon All-in-One,918.35,4,0.1,147.82
ORD-109018,04-01-2022,09-01-2022,Customer 386,Home Office,West,Furniture,Bookcases,Tall Bookcase,249.82,5,0.3,29.01
ORD-109019,08-02-2023,11-02-2023,Customer 702,Consumer,South,Furniture,Bookcases,Wall Shelf,663.87,8,0.3,78.32
ORD-109020,16-01-2023,19-01-2023,Customer 573,Corporate,South,Technology,Accessories,Keyboard,1968.51,5,0.1,450.27
ORD-109021,04-05-2023,07-05-2023,Customer 284,Consumer,West,Technology,Copiers,HP Copier,1687.93,10,0.2,389.24
ORD-109022,03-10-2023,08-10-2023,Customer 812,Consumer,South,Technology,Copiers,Canon All-in-One,422.65,9,0.2,29.53
ORD-109023,07-03-2022,10-03-2022,Customer 775,Home Office,East,Office Supplies,Binders,3-ring Binder,214.9,3,0.1,18.36
ORD-109024,14-10-2022,15-10-2022,Customer 373,Corporate,West,Technology,Accessories,Keyboard,473.22,1,0.2,19.34
ORD-109025,15-05-2023,17-05-2023,Customer 733,Consumer,South,Office Supplies,Storage,File Cabinet,1984.62,1,0,211.78
ORD-109026,19-07-2022,24-07-2022,Customer 951,Corporate,South,Technology,Accessories,Keyboard,538.85,1,0.2,124.92
ORD-109027,29-03-2023,01-04-2023,Customer 642,Corporate,South,Technology,Copiers,Canon All-in-One,357.89,5,0,49.99
ORD-109028,14-12-2022,15-12-2022,Customer 863,Corporate,South,Office Supplies,Storage,File Cabinet,319.8,1,0.1,49.91
ORD-109029,08-03-2023,11-03-2023,Customer 637,Consumer,West,Furniture,Tables,Wooden Desk,1999.32,8,0.1,460.64
ORD-109030,04-09-2022,06-09-2022,Customer 260,Consumer,North,Furniture,Bookcases,Tall Bookcase,806.13,4,0.2,122.27
ORD-109031,23-11-2023,28-11-2023,Customer 427,Corporate,West,Technology,Phones,iPhone 14,1720.63,7,0,331.98
ORD-109032,17-04-2023,22-04-2023,Customer 523,Corporate,East,Furniture,Chairs,Classic Desk Chair,315.49,2,0.1,31.69
ORD-109033,07-09-2022,12-09-2022,Customer 818,Corporate,West,Office Supplies,Storage,Storage Box,842.72,1,0.3,112.31
ORD-109034,02-07-2022,03-07-2022,Customer 829,Corporate,East,Office Supplies,Storage,Storage Box,1368.89,9,0.3,178.44
ORD-109035,17-05-2022,19-05-2022,Customer 945,Home Office,North,Office Supplies,Paper,A4 Paper,911.3,3,0.1,89.03
ORD-109036,15-08-2023,19-08-2023,Customer 516,Consumer,East,Office Supplies,Binders,3-ring Binder,1660.63,9,0.3,178.52
ORD-109037,11-03-2023,16-03-2023,Customer 902,Corporate,North,Furniture,Chairs,Classic Desk Chair,1346.48,6,0.1,210.76
ORD-109038,25-09-2022,28-09-2022,Customer 227,Home Office,South,Furniture,Bookcases,Wall Shelf,1957.54,3,0.2,371.43
ORD-109039,15-11-2023,16-11-2023,Customer 10,Consumer,East,Furniture,Bookcases,Tall Bookcase,778.92,8,0.3,37.05
ORD-109040,27-11-2022,28-11-2022,Customer 925,Consumer,North,Office Supplies,Paper,A4 Paper,1192.37,9,0.1,179.53
ORD-109041,12-10-2022,17-10-2022,Customer 473,Consumer,East,Furniture,Chairs,ErgoChair Pro,1866.16,8,0.2,310.04
ORD-109042,27-06-2022,01-07-2022,Customer 413,Consumer,East,Technology,Phones,iPhone 14,1251.87,3,0,168.49
ORD-109043,26-07-2022,27-07-2022,Customer 402,Home Office,North,Furniture,Tables,Wooden Desk,62.14,8,0.2,9.28
ORD-109044,24-08-2022,26-08-2022,Customer 467,Consumer,North,Furniture,Tables,Conference Table,348.47,9,0,87.13
ORD-109045,27-03-2022,31-03-2022,Customer 883,Home Office,West,Furniture,Chairs,Classic Desk Chair,1562.82,3,0.1,216.98
ORD-109046,16-09-2022,17-09-2022,Customer 681,Corporate,North,Technology,Phones,iPhone 14,835.49,9,0.2,132.04
ORD-109047,02-10-2023,04-10-2023,Customer 822,Home Office,South,Technology,Copiers,Canon All-in-One,1548.5,8,0.2,279.38
ORD-109048,15-04-2022,18-04-2022,Customer 714,Consumer,West,Furniture,Chairs,ErgoChair Pro,75,2,0.3,4.12
ORD-109049,29-11-2022,01-12-2022,Customer 929,Corporate,North,Furniture,Chairs,Classic Desk Chair,1540.97,7,0.1,189.2
ORD-109050,11-09-2022,16-09-2022,Customer 956,Corporate,West,Office Supplies,Storage,File Cabinet,306.52,10,0.2,15.63
ORD-109051,09-08-2023,14-08-2023,Customer 863,Corporate,North,Office Supplies,Binders,2-inch Binder,925.95,4,0.3,121.57
ORD-109052,08-09-2022,13-09-2022,Customer 360,Home Office,West,Furniture,Chairs,Classic Desk Chair,1088.52,4,0.2,178.64
ORD-109053,08-08-2023,11-08-2023,Customer 163,Corporate,South,Furniture,Bookcases,Tall Bookcase,1538.73,10,0.3,313.09
ORD-109054,06-11-2023,10-11-2023,Customer 461,Corporate,West,Furniture,Chairs,ErgoChair Pro,1898.99,7,0,108.59
ORD-109055,14-04-2022,15-04-2022,Customer 647,Home Office,West,Technology,Accessories,Wireless Mouse,141.8,5,0,29.3
ORD-109056,20-01-2023,22-01-2023,Customer 649,Consumer,North,Office Supplies,Binders,2-inch Binder,615.72,4,0.2,122.67
ORD-109057,05-10-2023,09-10-2023,Customer 563,Home Office,South,Furniture,Chairs,ErgoChair Pro,202.88,2,0.2,41.3
ORD-109058,05-01-2022,09-01-2022,Customer 323,Home Office,South,Furniture,Bookcases,Wall Shelf,915.76,7,0.1,153.81
ORD-109059,25-06-2022,26-06-2022,Customer 14,Home Office,North,Furniture,Tables,Conference Table,1470.55,2,0.1,328.51
ORD-109060,19-12-2022,21-12-2022,Customer 348,Corporate,West,Technology,Accessories,Keyboard,1452.43,2,0.1,96.09
ORD-109061,21-08-2023,26-08-2023,Customer 310,Consumer,North,Office Supplies,Storage,File Cabinet,670.07,3,0.1,75.3
ORD-109062,31-10-2022,04-11-2022,Customer 466,Consumer,East,Furniture,Tables,Conference Table,1615.08,4,0.3,149.89
ORD-109063,15-05-2022,17-05-2022,Customer 403,Home Office,North,Furniture,Chairs,Classic Desk Chair,625.58,2,0.1,45.49
ORD-109064,26-06-2022,30-06-2022,Customer 84,Home Office,South,Office Supplies,Paper,A4 Paper,867.14,10,0.3,83.54
ORD-109065,05-03-2023,08-03-2023,Customer 639,Corporate,North,Furniture,Chairs,ErgoChair Pro,991.06,5,0.1,60.18
ORD-109066,09-02-2022,13-02-2022,Customer 218,Consumer,East,Technology,Phones,iPhone 14,1518.9,10,0.1,228.55
ORD-109067,30-11-2022,05-12-2022,Customer 2,Consumer,North,Technology,Accessories,Wireless Mouse,603.25,9,0,30.63
ORD-109068,26-12-2023,29-12-2023,Customer 551,Consumer,South,Furniture,Bookcases,Wall Shelf,1046.01,10,0.2,158.01
ORD-109069,03-10-2022,06-10-2022,Customer 643,Home Office,South,Office Supplies,Paper,Legal Pad,1353.46,2,0.3,118.58
ORD-109070,31-03-2023,03-04-2023,Customer 205,Consumer,North,Furniture,Bookcases,Wall Shelf,1005.25,9,0.1,242.53
ORD-109071,08-07-2022,13-07-2022,Customer 360,Consumer,South,Furniture,Tables,Conference Table,1092.42,4,0.1,273.3
ORD-109072,01-01-2024,03-01-2024,Customer 643,Corporate,East,Technology,Accessories,Keyboard,1032.05,3,0.1,245.86
ORD-109073,05-10-2023,06-10-2023,Customer 642,Consumer,South,Technology,Accessories,Wireless Mouse,353.55,2,0,105.36
ORD-109074,25-12-2022,29-12-2022,Customer 760,Corporate,West,Office Supplies,Storage,File Cabinet,1201.63,10,0.1,298.94
ORD-109075,13-10-2022,17-10-2022,Customer 813,Corporate,East,Furniture,Chairs,ErgoChair Pro,1155.49,6,0.3,161.95
ORD-109076,01-04-2022,02-04-2022,Customer 440,Consumer,East,Technology,Copiers,HP Copier,1693.81,10,0.1,180.71
ORD-109077,01-01-2023,04-01-2023,Customer 315,Corporate,South,Technology,Copiers,HP Copier,241.82,3,0.3,17.12
ORD-109078,28-12-2023,02-01-2024,Customer 65,Home Office,North,Office Supplies,Storage,Storage Box,1730.74,2,0,288.09
ORD-109079,21-09-2022,23-09-2022,Customer 141,Home Office,West,Technology,Phones,iPhone 14,662.46,6,0,36.67
ORD-109080,06-07-2023,08-07-2023,Customer 361,Corporate,West,Office Supplies,Binders,3-ring Binder,396.37,2,0.2,18.2
ORD-109081,29-04-2023,01-05-2023,Customer 100,Corporate,South,Furniture,Tables,Conference Table,827.72,4,0.1,128.84
ORD-109082,21-08-2023,24-08-2023,Customer 230,Consumer,North,Technology,Accessories,Wireless Mouse,1255.51,1,0.2,267.7
ORD-109083,25-02-2022,26-02-2022,Customer 30,Home Office,East,Technology,Phones,iPhone 14,1515.68,7,0,78.78
ORD-109084,19-03-2022,21-03-2022,Customer 585,Consumer,East,Office Supplies,Paper,Legal Pad,242.37,10,0.1,54.05
ORD-109085,05-12-2023,10-12-2023,Customer 760,Consumer,South,Office Supplies,Binders,2-inch Binder,1276.33,8,0.1,206.35
ORD-109086,11-01-2022,15-01-2022,Customer 512,Home Office,West,Furniture,Tables,Conference Table,1949.81,8,0.2,375.83
ORD-109087,10-12-2022,14-12-2022,Customer 356,Consumer,West,Technology,Copiers,Canon All-in-One,284.7,9,0,75.86
ORD-109088,09-10-2023,14-10-2023,Customer 508,Home Office,South,Furniture,Chairs,ErgoChair Pro,668.12,10,0.3,135.42
ORD-109089,11-12-2023,14-12-2023,Customer 954,Consumer,North,Furniture,Chairs,ErgoChair Pro,1200.6,7,0.3,136.82
ORD-109090,29-09-2023,04-10-2023,Customer 656,Home Office,East,Technology,Copiers,HP Copier,1569.75,6,0,410.31
ORD-109091,16-02-2022,19-02-2022,Customer 370,Corporate,West,Furniture,Tables,Conference Table,1915.69,6,0.2,273
ORD-109092,05-12-2022,08-12-2022,Customer 474,Consumer,East,Office Supplies,Paper,Legal Pad,350.75,2,0.2,41.09
ORD-109093,30-01-2023,02-02-2023,Customer 690,Consumer,East,Technology,Phones,Samsung Galaxy,1567.73,10,0.2,175.51
ORD-109094,12-07-2023,13-07-2023,Customer 509,Consumer,East,Technology,Copiers,HP Copier,1249.5,2,0.3,255.36
ORD-109095,22-09-2022,24-09-2022,Customer 126,Home Office,West,Furniture,Chairs,Classic Desk Chair,1398.94,3,0.2,79.55
ORD-109096,08-10-2023,09-10-2023,Customer 285,Consumer,West,Office Supplies,Storage,Storage Box,879.14,4,0.3,90.1
ORD-109097,21-07-2023,22-07-2023,Customer 74,Home Office,West,Technology,Phones,Samsung Galaxy,39.18,5,0.3,4.83
ORD-109098,18-03-2022,21-03-2022,Customer 854,Consumer,North,Office Supplies,Storage,Storage Box,911.7,10,0.1,218.87
ORD-109099,12-05-2022,13-05-2022,Customer 227,Corporate,West,Office Supplies,Binders,3-ring Binder,1609.57,4,0.1,272.21
ORD-109100,09-05-2023,12-05-2023,Customer 636,Corporate,North,Technology,Phones,Samsung Galaxy,1845.7,7,0.3,151.33
ORD-109101,24-11-2022,26-11-2022,Customer 245,Consumer,East,Furniture,Chairs,Classic Desk Chair,293.17,2,0.3,34.56
ORD-109102,18-08-2022,19-08-2022,Customer 780,Corporate,South,Office Supplies,Storage,Storage Box,1012.11,9,0.3,148.63
ORD-109103,30-09-2022,05-10-2022,Customer 114,Home Office,South,Office Supplies,Storage,Storage Box,1840.84,2,0,365.93
ORD-109104,20-10-2022,22-10-2022,Customer 106,Corporate,North,Technology,Copiers,HP Copier,566.64,7,0.2,77.21
ORD-109105,09-10-2023,10-10-2023,Customer 967,Corporate,West,Technology,Copiers,Canon All-in-One,887.11,9,0.3,137.6
ORD-109106,17-07-2022,21-07-2022,Customer 471,Home Office,West,Office Supplies,Binders,3-ring Binder,164.36,4,0.1,20.66
ORD-109107,30-10-2023,03-11-2023,Customer 890,Home Office,West,Furniture,Chairs,ErgoChair Pro,689.26,1,0.1,64.96
ORD-109108,09-10-2022,14-10-2022,Customer 697,Corporate,West,Furniture,Chairs,ErgoChair Pro,1794.74,10,0,492.97
ORD-109109,07-01-2022,08-01-2022,Customer 89,Consumer,South,Office Supplies,Binders,2-inch Binder,1197.51,2,0,250.78
ORD-109110,21-03-2022,22-03-2022,Customer 925,Home Office,East,Technology,Accessories,Keyboard,1338.46,10,0.1,144.64
ORD-109111,29-08-2022,03-09-2022,Customer 924,Corporate,North,Technology,Copiers,HP Copier,1825.38,7,0.3,295.63
ORD-109112,10-12-2022,15-12-2022,Customer 198,Corporate,North,Office Supplies,Binders,2-inch Binder,1106.55,9,0.1,51.4
ORD-109113,05-11-2023,06-11-2023,Customer 91,Corporate,North,Furniture,Bookcases,Tall Bookcase,1382.8,8,0.1,363.97
ORD-109114,26-11-2022,30-11-2022,Customer 685,Consumer,South,Office Supplies,Binders,3-ring Binder,784.75,6,0.3,80.01
ORD-109115,17-06-2023,20-06-2023,Customer 548,Home Office,North,Furniture,Chairs,Classic Desk Chair,418.2,8,0.1,33.4
ORD-109116,21-04-2023,22-04-2023,Customer 201,Home Office,South,Technology,Accessories,Keyboard,1123.53,1,0.1,297.75
ORD-109117,19-07-2022,21-07-2022,Customer 828,Consumer,East,Technology,Accessories,Keyboard,457.33,6,0.1,29.45
ORD-109118,30-06-2022,05-07-2022,Customer 196,Corporate,North,Technology,Accessories,Keyboard,1517.81,4,0.1,191.82
ORD-109119,01-06-2022,03-06-2022,Customer 15,Consumer,West,Office Supplies,Paper,A4 Paper,986.73,7,0.1,196.61
ORD-109120,12-10-2023,16-10-2023,Customer 876,Corporate,South,Office Supplies,Paper,A4 Paper,1725.66,9,0,382.11
ORD-109121,28-06-2023,03-07-2023,Customer 902,Corporate,South,Technology,Accessories,Keyboard,551.35,9,0,58.71
ORD-109122,20-08-2023,24-08-2023,Customer 800,Consumer,East,Office Supplies,Paper,Legal Pad,153.55,5,0.2,36.81
ORD-109123,03-04-2023,04-04-2023,Customer 791,Consumer,South,Office Supplies,Paper,A4 Paper,86.77,8,0.3,16.15
